,,,,,,,,,,,,,,,,,,,,,,,
Crisis ID,Area affected by disaster,People living in the affected area,Total # of people affected by the crisis,Total # of crisis related displaced people,Total # of crisis related fatalities,# of people affected facing minimal humanitarian needs (level 1),# of people affected facing stressed humanitarian needs (level 2),# of people affected facing moderate humanitarian conditions and needs (level 3),# of people affected facing severe humanitarian conditions and needs (level 4),# of people affected facing extreme humanitarian conditions and needs (level 5),# of different types of affected population groups,Impediments to entry into country (bureaucratic and administrative),Restriction of movement (impediments to freedom of movement and/or administrative restrictions),Interference into implementation of humanitarian activities,"Violence against personnel, facilities and assets",Denial of existence of humanitarian needs or entitlements to assistance,Restriction and obstruction of access to services and assistance,Ongoing insecurity/hostilities affecting humanitarian assistance,Presence of mines and improvised explosive devices ,"Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",Updated_score,,
NGA003,72,72,72,33,3,72,72,72,72,72,1551,136,136,136,136,136,136,136,136,136,215.5,,
NGA004,72,72,72,3,3,72,72,72,72,72,1552,136,136,136,136,136,136,136,136,136,212.6,,
NGA007,72,72,72,3,3,72,72,72,72,72,1384,136,136,136,136,136,136,136,136,136,195.8,,
NGA008,72,72,3,3,432,3,3,3,3,3,1340,136,136,136,136,136,136,136,136,136,192.9,,
NIC001,6,6,6,6,6,4,4,4,4,4,278,136,136,136,136,136,136,136,136,136,45.2,,
PAK001,641,153,153,96,3,153,153,96,96,153,1696,136,136,136,136,136,136,136,136,136,273.5,,
PAK004,399,122,641,641,3,122,641,641,641,641,1676,136,136,136,136,136,136,136,136,136,578.3,,
PAK005,214,96,96,31,304,96,96,96,96,96,429,136,136,136,136,136,136,136,136,136,147.6,,
PAN002,6,6,6,6,6,6,6,6,6,6,123,136,136,136,136,136,136,136,136,136,30.7,,
PER002,0,0,0,0,0,0,0,0,0,0,0,137,137,137,137,137,137,137,137,137,13.7,,
PHL001,6,6,6,6,6,6,6,6,6,6,6,37,37,37,37,37,37,37,37,37,9.1,,
PHL003,6,6,6,6,6,6,6,6,6,6,6,136,136,136,136,136,136,136,136,136,19,,
PHL012,6,6,6,6,6,6,6,6,6,6,6,136,136,136,136,136,136,136,136,136,19,,
PHL014,6,6,6,6,6,6,6,6,6,6,6,37,37,37,37,37,37,37,37,37,9.1,,
PNG003,6,6,6,6,6,6,6,6,6,73,73,136,136,136,136,136,136,136,136,136,32.4,,
POL002,426,4,4,4,4,4,4,4,4,4,426,136,136,136,136,136,136,136,136,136,59.4,,
PRK001,921,31,31,96,3,31,31,153,214,214,1706,136,136,136,136,136,136,136,136,136,261.5,,
PSE002,99,99,99,0,0,99,99,99,99,99,1696,139,139,139,139,139,139,139,139,139,242.9,,
REG001,86,86,86,0,0,86,86,86,86,86,0,136,136,136,136,136,136,136,136,136,65.2,,
REG002,397,397,397,397,397,397,397,397,397,565,397,136,136,136,136,136,136,136,136,136,387.7,,
REG003,399,123,1089,61,3,122,1619,1619,1619,1619,1619,136,136,136,136,136,136,136,136,136,950.6,,
REG004,94,94,94,94,94,94,94,94,94,94,1593,135,135,135,135,135,135,135,135,135,248,,
REG006,0,0,0,0,0,0,0,0,0,0,1596,135,135,135,135,135,135,135,135,135,173.1,,
REG007,4,4,4,4,4,4,4,4,4,4,398,136,136,136,136,136,136,136,136,136,56.6,,
REG008,4,4,4,4,4,4,4,4,4,4,398,136,136,136,136,136,136,136,136,136,56.6,,
REG011,73,2,2,2,2,73,73,2,2,73,73,136,136,136,136,136,136,136,136,136,43.8,,
REG012,0,0,0,0,0,0,0,0,0,0,0,136,136,136,136,136,136,136,136,136,13.6,,
REG013,64,0,0,0,0,0,0,0,0,0,64,135,135,135,135,135,135,135,135,135,19.9,,
REG014,72,0,0,30,72,0,0,0,0,0,577,135,135,135,135,135,135,135,135,135,81.4,,
REG015,94,94,94,94,94,94,94,94,94,94,94,131,131,131,131,131,131,131,131,131,97.7,,
ROU002,426,4,4,4,4,4,4,4,4,4,426,137,137,137,137,137,137,137,137,137,59.5,,
RUS002,1,1,1,1,1,46,46,1,46,46,1,43,43,43,43,43,43,43,43,43,23.2,,
RWA002,73,3,3,3,1065,3,3,3,3,3,3,136,136,136,136,136,136,136,136,136,122.5,,
SDN001,33,4,4,4,4,4,4,4,4,4,122,136,136,136,136,136,136,136,136,136,29,,
SDN005,33,33,33,4,4,33,33,33,33,33,747,136,136,136,136,136,136,136,136,136,108.9,,
