Crisis,Crisis ID,Country,Indicator,Figure,Source and Date,Reliability,Reliability Score,Link,Justification,Helper,Date of entry,Type of entry
Violence in Darfur and Kordofan regions,SDN008,Sudan,Buildings damaged,55,OCHA 26/04/2021,Low,3,https://reliefweb.int/sites/reliefweb.int/files/resources/West%20Darfur%20Emergency%20Situation%20Report%20%2301_27%20April%202021.pdf,At least 55 schools have been damaged by the violence in West Darfur state. The figure is likely an underestimation,SDN008Buildings damaged,2021-04-30,Humanitarian development
Violence in Darfur and Kordofan regions,SDN008,Sudan,Buildings destroyed,0,x,x,x,x,x,SDN008Buildings destroyed,2021-04-30,Humanitarian development
Violence in Darfur and Kordofan regions,SDN008,Sudan,Buildings in affected area,0,x,x,x,x,x,SDN008Buildings in affected area,2021-04-30,Humanitarian development
Violence in Darfur and Kordofan regions,SDN008,Sudan,Economic Losses,0,x,x,x,x,x,SDN008Economic Losses,2021-04-30,Humanitarian development
Violence in Darfur and Kordofan regions,SDN008,Sudan,Crisis affected groups,2,OCHA 27/04/2021,Medium,2,https://reliefweb.int/report/sudan/sudan-west-darfur-emergency-situation-report-no-01-27-april-2021,Host and non-host communities and IDPs ,SDN008Crisis affected groups,2021-04-30,Humanitarian development
Violence in Darfur and Kordofan regions,SDN008,Sudan,People facing limited access constraints,0,x,x,x,x,x,SDN008People facing limited access constraints,2021-04-30,Humanitarian development
Violence in Darfur and Kordofan regions,SDN008,Sudan,People facing restricted access constraints,0,x,x,x,x,x,SDN008People facing restricted access constraints,2021-04-30,Humanitarian development
Mixed Migration Flows in Somalia,SOM002,Somalia,Crisis affected groups,1,x,Medium,2,x,Refugees/Asylum seekers,SOM002Crisis affected groups,2021-05-24,Change in the data/methodology
International Displacement,ETH003,Ethiopia,Crisis affected groups,3,UNHCR 03/2021,High,1,https://data2.unhcr.org/en/documents/details/86087,"Refugees, IDPS, Host",ETH003Crisis affected groups,2021-06-16,Humanitarian development
International Displacement,ETH003,Ethiopia,People facing limited access constraints,0,x,x,x,x,No data ,ETH003People facing limited access constraints,2021-06-16,Humanitarian development
International Displacement,ETH003,Ethiopia,People facing restricted access constraints,0,x,x,x,x,No data ,ETH003People facing restricted access constraints,2021-06-16,Humanitarian development
Northern Ethiopia Conflict,ETH004,Ethiopia,People facing limited access constraints,0,x,x,x,x,No data,ETH004People facing limited access constraints,2021-06-16,Humanitarian development
Food Security Crisis in Namibia,NAM002,Namibia,Crisis affected groups,1,x,High,1,x,Affected population,NAM002Crisis affected groups,2021-07-11,Humanitarian development
Drought in Zambia,ZMB002,Zambia,Crisis affected groups,3,UNHCR 31/03/2021,High,1,https://data2.unhcr.org/en/country/zmb,"Refugees, host and non-host groups are affected by the crisis. Most refugees are from Angola and DRC, and smaller numbers of refugees are from Rwanda, Burundi, Somalia and other nationalities. ",ZMB002Crisis affected groups,2021-09-12,Humanitarian development
Refugees in Sudan,SDN005,Sudan,Crisis affected groups,2,x,Medium,2,x,Refugees and host-community,SDN005Crisis affected groups,2021-09-13,Humanitarian development
Multiple crisis in Kenya ,KEN001,Kenya,Buildings damaged,0,x,x,x,x,Infogap,KEN001Buildings damaged,2021-09-17,Change in the data/methodology
Multiple crisis in Kenya ,KEN001,Kenya,Buildings destroyed,0,x,x,x,x,Infogap,KEN001Buildings destroyed,2021-09-17,Change in the data/methodology
Multiple crisis in Kenya ,KEN001,Kenya,Buildings in affected area,0,x,x,x,x,Infogap,KEN001Buildings in affected area,2021-09-17,Change in the data/methodology
Multiple crisis in Kenya ,KEN001,Kenya,Economic Losses,0,x,x,x,x,Infogap,KEN001Economic Losses,2021-09-17,Change in the data/methodology
Multiple crisis in Kenya ,KEN001,Kenya,People facing limited access constraints,0,x,x,x,x,Infogap,KEN001People facing limited access constraints,2021-09-17,Change in the data/methodology
Multiple crisis in Kenya ,KEN001,Kenya,People facing restricted access constraints,0,x,x,x,x,Infogap,KEN001People facing restricted access constraints,2021-09-17,Change in the data/methodology
Refugee situation in Kenya,KEN002,Kenya,Buildings damaged,0,x,x,x,x,Infogap,KEN002Buildings damaged,2021-09-17,Change in the data/methodology
Refugee situation in Kenya,KEN002,Kenya,Buildings destroyed,0,x,x,x,x,Infogap,KEN002Buildings destroyed,2021-09-17,Change in the data/methodology
Refugee situation in Kenya,KEN002,Kenya,Buildings in affected area,0,x,x,x,x,Infogap,KEN002Buildings in affected area,2021-09-17,Change in the data/methodology
Refugee situation in Kenya,KEN002,Kenya,Economic Losses,0,x,x,x,x,Infogap,KEN002Economic Losses,2021-09-17,Change in the data/methodology
Drought in Kenya,KEN003,Kenya,Buildings damaged,0,x,x,x,x,Infogap,KEN003Buildings damaged,2021-09-17,Change in the data/methodology
Drought in Kenya,KEN003,Kenya,Buildings destroyed,0,x,x,x,x,Infogap,KEN003Buildings destroyed,2021-09-17,Change in the data/methodology
Drought in Kenya,KEN003,Kenya,Buildings in affected area,0,x,x,x,x,Infogap,KEN003Buildings in affected area,2021-09-17,Change in the data/methodology
Drought in Kenya,KEN003,Kenya,Economic Losses,0,x,x,x,x,Infogap,KEN003Economic Losses,2021-09-17,Change in the data/methodology
Refugee situation in Kenya,KEN002,Kenya,People facing limited access constraints,0,x,x,x,x,Infogap,KEN002People facing limited access constraints,2021-09-17,Change in the data/methodology
Drought in Kenya,KEN003,Kenya,People facing limited access constraints,0,x,x,x,x,Infogap,KEN003People facing limited access constraints,2021-09-17,Change in the data/methodology
Drought in Kenya,KEN003,Kenya,People facing restricted access constraints,0,x,x,x,x,Infogap,KEN003People facing restricted access constraints,2021-09-17,Change in the data/methodology
Northern Ethiopia Conflict,ETH004,Ethiopia,Crisis affected groups,4,UNFPA 15/04/2021; OCHA 02/2021; OCHA 14/05/2021; ,High,1,https://reliefweb.int/sites/reliefweb.int/files/resources/ethiopia_2021_humanitarian_needs_overview_hno.pdf ; https://reliefweb.int/sites/reliefweb.int/files/resources/Situation%20Report%20-%20Ethiopia%20-%20Tigray%20Region%20Humanitarian%20Update%20-%2014%20May%202021.pdf ; https://reliefweb.int/sites/reliefweb.int/files/resources/extsitrep_15-30apr2021_tigray_response.pdf,"IDPs, Refugees, Returnees, Host",ETH004Crisis affected groups,2021-11-14,Change in the data/methodology
Drought in South-West Angola,AGO002,Angola,Fatalities reported,0,ACLED accessed 13/12/2021,High,1,https://acleddata.com/dashboard/#/dashboard,From 13/05/2021 to 03/12/2021,AGO002Fatalities reported,2021-12-16,Change in the data/methodology
Drought in South-West Angola,AGO002,Angola,Fatalities in all crises,4,ACLED accessed 20/12/2021,High,1,https://acleddata.com/dashboard/#/dashboard,Fatalities related to riots,AGO002Fatalities in all crises,2021-12-20,Change in the data/methodology
Complex crisis in Pakistan,PAK001,Pakistan,Landmass affected,770880,World Bank 2020 (accessed on 28/12/2021),High,1,https://data.worldbank.org/indicator/AG.LND.TOTL.K2?locations=PK,"This is the geographic size of Pakistan - the whole country is affected by different types of conflict, drought, and natural hazards. Landmass data is from the last World Bank figure of 2019, which is recent and is unlikely to have changed dramatically.  ",PAK001Landmass affected,2021-12-28,Change in the data/methodology
Kashmir conflict in Pakistan,PAK004,Pakistan,People affected,x,X,x,x,X,No data for the amount of people affected due to the increased insecurity in Azad Jammu and Kashmir.,PAK004People affected,2021-12-28,Change in the data/methodology
Kashmir conflict in Pakistan,PAK004,Pakistan,People displaced,x,X,x,x,https://reliefweb.int/report/pakistan/pakistan-kashmir-government-pakistan-wfpecho-daily-flash-13-march-2019,"15,000 people were displaced in the border area with India following conflict incidents along the Line of Control  in March 2019. There are media reports suggesting that displacement is common, though this cannot be verified. In general, there is very limited data available on the impact of the conflict in Kashmir, therefore, this is likely to be a underestimation of the total amount of people displaced. SInce the 15,000 is outdated, it has been removed from the SI calculation.",PAK004People displaced,2021-12-28,Change in the data/methodology
Kashmir conflict in Pakistan,PAK004,Pakistan,People in Need,x,x,x,x,X,"There is currently no information regarding humanitarian needs caused by the conflict in Azad Jammu and Kashmir. Anecdotal evidence suggests that there is conflict induced displacement and protection concerns due to shelling along the LoC, but this is not quantifiable or verifiable. ",PAK004People in Need,2021-12-28,Change in the data/methodology
Kashmir conflict in Pakistan,PAK004,Pakistan,Stressed humanitarian conditions - Level 2,x,x,x,x,X,"There is currently no information regarding humanitarian needs caused by the conflict in Azad Jammu and Kashmir. Anecdotal evidence suggests that there is conflict induced displacement and protection concerns due to shelling along the LoC, but this is not quantifiable or verifiable. ",PAK004Stressed humanitarian conditions - Level 2,2021-12-28,Change in the data/methodology
Kashmir conflict in Pakistan,PAK004,Pakistan,Moderate humanitarian conditions - Level 3,x,x,x,x,X,"There is currently no information regarding humanitarian needs caused by the conflict in Azad Jammu and Kashmir. Anecdotal evidence suggests that there is conflict induced displacement and protection concerns due to shelling along the LoC, but this is not quantifiable or verifiable. ",PAK004Moderate humanitarian conditions - Level 3,2021-12-28,Change in the data/methodology
Kashmir conflict in Pakistan,PAK004,Pakistan,Severe humanitarian conditions - Level 4,x,x,x,x,X,"There is currently no information regarding humanitarian needs caused by the conflict in Azad Jammu and Kashmir. Anecdotal evidence suggests that there is conflict induced displacement and protection concerns due to shelling along the LoC, but this is not quantifiable or verifiable. ",PAK004Severe humanitarian conditions - Level 4,2021-12-28,Change in the data/methodology
Kashmir conflict in Pakistan,PAK004,Pakistan,Extreme humanitarian conditions - Level 5,x,"x
",x,x,X,"There is currently no information regarding humanitarian needs caused by the conflict in Azad Jammu and Kashmir. Anecdotal evidence suggests that there is conflict induced displacement and protection concerns due to shelling along the LoC, but this is not quantifiable or verifiable. ",PAK004Extreme humanitarian conditions - Level 5,2021-12-28,Change in the data/methodology
Mixed migration flows in Yemen,YEM002,Yemen,Illness cases reported,35674,EOC Yemen 2021,Medium,2,https://app.powerbi.com/view?r=eyJrIjoiNTY3YmU0NTItMmFjYy00OTUxLWI2NzEtOTU5N2Q0MDBjMjE5IiwidCI6ImI3ZTNlYmJjLTE2ZTctNGVmMi05NmE5LTVkODc4ZDg3MDM5ZCIsImMiOjl9,"The data set is until May/2021
I calculated 6 months span From ( Dec 2020- May 2021)
Still no current data",YEM002Illness cases reported,2022-01-24,Humanitarian development
Conflict in Yemen,YEM001,Yemen,Illness cases reported,35674,EOC Yemen 2021,Medium,2,https://app.powerbi.com/view?r=eyJrIjoiNTY3YmU0NTItMmFjYy00OTUxLWI2NzEtOTU5N2Q0MDBjMjE5IiwidCI6ImI3ZTNlYmJjLTE2ZTctNGVmMi05NmE5LTVkODc4ZDg3MDM5ZCIsImMiOjl9,"The data set is until May/2021
I calculated 6 months span From ( Dec 2020- May 2021)
Still no current data",YEM001Illness cases reported,2022-01-24,Humanitarian development
Conflict in Yemen,YEM001,Yemen,Injuries reported,1037,CIMP data set/circulated through email,Medium,2,"CIMP Data , Circulated through email ",Calculated for 6 months span,YEM001Injuries reported,2022-01-24,Humanitarian development
Drought in Ethiopia,ETH005,Ethiopia,Buildings damaged,x,x,,0,x,x,ETH005Buildings damaged,2022-02-08,Humanitarian development
Drought in Ethiopia,ETH005,Ethiopia,Buildings destroyed,x,x,,0,x,x,ETH005Buildings destroyed,2022-02-08,Humanitarian development
Drought in Ethiopia,ETH005,Ethiopia,Buildings in affected area,x,x,,0,x,x,ETH005Buildings in affected area,2022-02-08,Humanitarian development
Drought in Ethiopia,ETH005,Ethiopia,Crisis affected groups,3,x,Medium,2,x,"Host community, refugees, IDPs",ETH005Crisis affected groups,2022-02-08,Humanitarian development
